Photo ID,Player,Set,Tags,Raw URL,Processed URL
53839572314,Kenny Lofton,1996 Leaf Signature Series Extended Series,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53839572314,"[URL=""https://www.flickr.com/photos/tkraft24/53839572314""] photo[/URL]"
53856902420,Paul Assenmacher,1996 Leaf Signature Series Extended Series,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53856902420,"[URL=""https://www.flickr.com/photos/tkraft24/53856902420""] photo[/URL]"
54012478167,Tony Pena,1996 Leaf Signature Series Extended Series,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/54012478167,"[URL=""https://www.flickr.com/photos/tkraft24/54012478167""] photo[/URL]"
53855584877,Wayne Kirby,1996 Leaf Signature Series Extended Series,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53855584877,"[URL=""https://www.flickr.com/photos/tkraft24/53855584877""] photo[/URL]"
53839222131,Kenny Lofton,1996 Leaf Signature Series Extended Series Century Marks,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53839222131,"[URL=""https://www.flickr.com/photos/tkraft24/53839222131""] photo[/URL]"
53840412209,Carlos Baerga,1996 Leaf Signature Series Gold,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53840412209,"[URL=""https://www.flickr.com/photos/tkraft24/53840412209""] photo[/URL]"
53856902150,Chad Ogea,1996 Leaf Signature Series Gold,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53856902150,"[URL=""https://www.flickr.com/photos/tkraft24/53856902150""] photo[/URL]"
53841163295,Dennis Martinez,1996 Leaf Signature Series Gold,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53841163295,"[URL=""https://www.flickr.com/photos/tkraft24/53841163295""] photo[/URL]"
53856899740,Greg Swindell,1996 Leaf Signature Series Gold,(AUTO/ONCARD/INDIANS/ASTROS),https://www.flickr.com/photos/tkraft24/53856899740,"[URL=""https://www.flickr.com/photos/tkraft24/53856899740""] photo[/URL]"
53838095468,Jim Thome,1996 Leaf Signature Series Gold,(AUTO/ONCARD/INDIANS/HOF),https://www.flickr.com/photos/tkraft24/53838095468,"[URL=""https://www.flickr.com/photos/tkraft24/53838095468""] photo[/URL]"
53856900170,Jose Mesa,1996 Leaf Signature Series Gold,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53856900170,"[URL=""https://www.flickr.com/photos/tkraft24/53856900170""] photo[/URL]"
53855582237,Julian Tavarez,1996 Leaf Signature Series Gold,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53855582237,"[URL=""https://www.flickr.com/photos/tkraft24/53855582237""] photo[/URL]"
